national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
6,8.0,0,10,22,28,7,13,27,48,3,0,0,0.9624591766457427,0.94,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.8884212198952594,0.8703009848541112,0,0,0,0,1,0,1
-33,8.281610619890426,24,278,406,588,63,217,321,425,29,0,0,0.9547986725136968,0.9709912831573962,36,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,7,10,0,0,0,0.9101884321222282,0.9035845761629709,0,0,0,0,1,0,1
0,10.662787378792206,0,3,5,7,1,2,4,6,0,0,0,0.8668024417422727,0.8501745679543508,0,0,0,0,1,0,1
1,6.132543377835143,0,5,10,11,0,3,5,7,2,0,0,0.4870294823762981,0.5551005783711352,0,0,0,1,1,0,1
34,8.0,0,355,475,594,39,115,322,370,60,0,0,0.3883406356722402,0.37633010054835647,1,0,0,0,1,0,1
0,8.0,1,25,38,46,7,13,26,41,0,0,0,0.9541612973735101,0.92416129737351,0,0,0,0,1,0,1
0,8.0,1,25,38,47,6,11,24,39,1,0,0,0.9150187944596138,0.8850187944596137,1,0,0,0,1,0,1
8,8.0,4,29,49,65,7,24,46,67,5,0,0,0.9724231261587428,0.9351537476825141,0,0,0,0,1,0,1
0,9.164110184867177,1,0,1,2,0,1,2,2,0,0,0,0.8022315694110536,0.7662576295787483,0,0,0,0,1,0,1
2,8.0,0,14,28,36,5,9,23,41,4,0,0,0.8673327660953264,0.8424555432582382,1,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,8,11,0,0,0,0.9061572741010643,0.898209698801419,0,0,0,0,1,0,1
-3,8.087436191898984,0,23,40,49,2,5,18,31,4,0,0,0.7710929523987373,0.7410929523987373,3,0,0,0,1,0,1
1,8.0,0,737,750,757,4,12,29,44,5,0,0,0.8177990831384157,0.7836426411263795,3,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.8255807758153889,0.7827732234571488,0,0,0,0,1,0,1
1,7.095439799639651,1,24,36,42,6,12,24,38,0,0,0,0.8328083696120137,0.8736655853069077,0,0,0,0,1,0,1
0,9.421463016296322,1,5,6,7,0,3,7,10,0,0,0,0.8715707396740736,0.854463424592592,0,0,0,0,1,0,1
6,5.13218720972624,1,15,27,35,8,22,37,49,1,0,0,0.9795593759675791,0.963898439918948,0,0,0,0,1,0,1
-255,10.158414050917898,195,1882,2760,3936,406,1401,1976,2628,227,0,0,0.7155942787625574,0.8120792974541051,283,0,0,0,1,0,1
-1,10.07864632330567,0,13,23,29,1,4,11,19,2,0,0,0.7959830790413208,0.7659830790413209,1,0,0,0,1,0,1
26,8.0,11,35,72,108,7,48,93,131,20,0,0,0.9765763737199458,0.9234236262800543,0,0,0,0,1,0,1
3,2.0,0,13,21,21,0,3,6,10,1,0,0,0.07570018069705625,0.3233729671581171,0,0,0,0,1,0,1
23,8.0,13,69,115,160,8,59,114,165,26,0,0,-6.195928004769513,-6.251621586683029,4,0,0,0,1,0,1
0,9.999324880864371,1,0,0,1,0,0,2,2,0,0,0,0.8899291124907591,0.8998919809382996,0,0,0,0,1,0,1
0,6.339004595346987,1,6,6,7,0,0,1,1,0,0,0,0.528476703790515,0.5110192382556173,0,0,0,0,1,0,1
-1,10.48081451235074,0,11,19,25,1,4,10,17,1,0,0,0.8010101814043842,0.7710101814043843,1,0,0,0,1,0,1
0,8.0,0,3,3,5,0,3,4,5,1,0,0,0.743656457531851,0.6696977356130627,0,0,0,0,1,0,1
0,8.0,0,4,4,5,0,3,6,7,0,0,0,0.9276827087791771,0.9269102783722363,0,0,0,0,1,0,1
0,11.916539383421679,0,3,6,9,0,3,4,7,0,0,0,0.8170788784197587,0.7856183176296381,0,0,0,0,1,0,1
-37,8.0,2,300,371,428,19,72,148,277,35,0,0,-67.3380685318559,-67.3475699617253,38,0,0,0,1,0,1
-1,8.0,0,20,36,44,3,7,20,35,4,0,0,0.8074175200302423,0.7793868631897287,3,0,0,0,1,0,1
12,2.0,0,5,15,25,9,28,44,54,3,0,0,0.9058723147904475,0.9456746604809885,0,0,0,0,1,0,1
48,8.0,0,565,750,933,58,177,495,573,97,0,0,-7.353885037255253,-7.353885037255253,6,0,0,0,1,0,1
0,3.9997331870801673,0,11,11,11,0,0,0,0,0,0,0,0.29747365222416655,0.2624716511272678,0,0,0,0,1,0,1
0,8.885780450334046,1,5,6,6,0,3,8,11,0,0,0,0.8822843909933191,0.8678554887416489,0,0,0,0,1,0,1
0,10.771204985079516,1,1,2,4,0,1,3,4,0,0,0,0.8630078255222169,0.8575837258206267,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,1,0,0,0.7615958461174072,0.6936513570921027,0,0,0,0,1,0,1
-23,8.0,1,1652,1710,1758,18,75,149,268,33,0,0,-58.560607259703104,-58.58082695607325,33,0,0,0,1,0,1
23,8.0,0,3429,3429,3429,9,38,67,92,6,0,0,0.9982083771631503,0.948364170453311,1,0,0,0,1,0,1
0,9.720474577072133,1,0,0,1,0,0,2,3,0,0,0,0.8913976271146393,0.8986023728853607,0,0,0,0,1,0,1
0,7.687863402099154,0,6,6,6,0,3,8,11,0,0,0,0.858381786946554,0.8463008762938816,0,0,0,0,1,0,1
24,8.0,1,3101,3105,3110,9,40,72,98,8,0,0,0.9979221898965941,0.9468832848448911,0,0,0,0,1,0,1
3,8.0,0,949,961,968,4,14,32,48,5,0,0,0.8320038271793061,0.7966121900332794,3,0,0,0,1,0,1
-1,10.304604394998858,0,12,21,26,1,4,10,18,2,0,0,0.7988075549374857,0.7688075549374858,1,0,0,0,1,0,1
0,8.0,0,2,3,5,0,3,3,3,1,0,0,0.6851352484856625,0.5872360319570699,0,0,0,0,1,0,1
9,3.51997127589891,0,10,20,30,9,26,42,53,2,0,0,0.984933429080337,0.9773335727008424,0,0,0,0,1,0,1
-1,8.0,1,25,44,55,3,9,25,41,6,0,0,0.7865369579354994,0.7541745353732852,3,0,0,0,1,0,1
7,8.0,2,38,60,96,11,43,81,107,5,0,0,0.9880825842576946,0.9765780898038624,0,0,0,0,1,0,1
0,10.334250520138411,0,3,5,7,1,2,4,5,0,0,0,0.8783012317951555,0.8649587265937715,0,0,0,0,1,0,1
0,8.0,0,34,51,79,9,32,61,82,1,0,0,0.9369417927554555,0.929706582676654,0,0,0,0,1,0,1
0,8.0,0,35,52,81,10,34,64,85,1,0,0,0.9498798445989718,0.9444089143170135,0,0,0,0,1,0,1
38,8.0,9,203,290,378,23,94,231,281,47,0,0,0.6837170357358695,0.6418568090581632,0,0,0,0,1,0,1
1,8.0,0,15,30,37,4,9,23,40,4,0,0,0.8547619402582393,0.8292230950086729,2,0,0,0,1,0,1
-8,8.0,0,59,83,99,4,14,35,63,9,0,0,-8.054857059952695,-8.082203499646013,8,0,0,0,1,0,1
0,8.961994006507743,0,2,3,5,1,2,3,4,0,0,0,0.926330209772229,0.9267102697071516,0,0,0,0,1,0,1
1,7.8932402849924,1,25,37,45,7,13,26,41,0,0,0,0.953808109890514,0.932170954232776,0,0,0,0,1,0,1
0,8.609114538964928,0,2,3,5,0,3,3,3,1,0,0,0.7013190088637725,0.6119785132956588,0,0,0,0,1,0,1
7,3.827393190648019,0,10,22,32,7,23,39,50,4,0,0,0.9229955830095726,0.9138586170563325,1,0,0,0,1,0,1
0,3.8420459730813654,0,11,11,11,0,0,0,0,0,0,0,0.278064444064532,0.2127140609555206,0,0,0,0,1,0,1
7,8.0,0,1492,1502,1507,5,20,39,58,5,0,0,0.8684187989743717,0.8298606425418176,2,0,0,0,1,0,1
5,6.1738106951624925,0,27,42,69,11,37,66,85,1,0,0,0.99,0.99,0,0,0,0,1,0,1
8,8.0,0,512,663,807,45,147,383,501,79,0,0,-42.66921169581836,-42.66921169581836,25,0,0,0,1,0,1
2,8.0,0,783,796,803,4,13,29,45,5,0,0,0.8208993759618721,0.7864733432695353,3,0,0,0,1,0,1
0,8.0,0,16,31,39,4,8,22,39,4,0,0,0.8446160110414044,0.8185431695172678,2,0,0,0,1,0,1
3,6.544004800935917,1,20,32,40,8,18,32,45,0,0,0,0.9748533173302136,0.952133293325534,0,0,0,0,1,0,1
8,7.307522895900113,0,5,16,23,7,15,30,50,4,0,0,0.9634623855204995,0.9457706425341657,0,0,0,0,1,0,1
-307,10.548249115187009,228,2214,3243,4624,478,1644,2314,3076,264,0,0,0.6678394833895915,0.7925875442406496,334,0,0,0,1,0,1
-429,11.49780397332996,306,3090,4507,6406,660,2252,3188,4223,363,0,0,0.4284809867329201,0.6296047151993929,459,0,0,0,1,0,1
-2,6.869493696990406,0,21,38,45,2,5,17,29,4,0,0,0.6362234208105314,0.6947797478796163,3,0,0,0,1,0,1
0,2.9959171343231414,0,16,19,20,0,0,3,5,0,0,0,0.2112107466660842,0.1645304704471614,0,0,0,0,1,0,1
-48,8.0,1,383,472,547,23,93,190,354,46,0,0,-87.58951670864857,-87.58951670864857,49,0,0,0,1,0,1
0,8.0,1,25,38,46,6,12,25,39,1,0,0,0.9224916067612261,0.8924916067612261,0,0,0,0,1,0,1
0,8.0,1,25,39,47,6,10,23,38,1,0,0,0.8901135507376446,0.8601135507376446,1,0,0,0,1,0,1
3,4.390962948754604,0,18,30,33,3,8,16,27,1,0,0,0.4226293805611149,0.6753372829086709,0,0,0,0,1,0,1
0,9.554614757681184,1,0,0,1,0,0,2,2,0,0,0,0.9055884834811586,0.9155884834811586,0,0,0,0,1,0,1
1,8.0,0,35,51,80,11,35,65,86,0,0,0,0.9860361104377267,0.9800902760943166,0,0,0,0,1,0,1
6,8.0,0,11,22,29,7,13,27,47,2,0,0,0.9628089632060978,0.94,0,0,0,0,1,0,1
28,7.343163080792373,12,37,76,114,7,53,100,138,21,0,0,0.9810947281986794,0.9276630973907557,0,0,0,0,1,0,1
1,6.771710838233962,0,7,10,10,0,4,9,13,0,0,0,0.7280395173527547,0.8101612044852076,0,0,0,0,1,0,1
51,8.0,0,568,756,943,59,179,503,579,98,0,0,-4.7503114462403815,-4.7503114462403815,5,0,0,0,1,0,1
26,8.0,12,41,80,121,7,54,103,142,21,0,0,0.9811459681392509,0.9280217769747564,0,0,0,0,1,0,1
0,8.778371847176196,1,5,6,6,0,3,8,11,0,0,0,0.8844325630564761,0.8705407038205951,0,0,0,0,1,0,1
0,11.046220342264933,1,2,3,5,0,1,3,5,0,0,0,0.8533822880207274,0.8424578811754287,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,1,0,0,0.8181100016653893,0.7723675023196493,0,0,0,0,1,0,1
0,2.2548326300662946,0,14,14,14,0,0,0,0,0,0,0,0.11834794936477311,0.0688576146249058,0,0,0,0,1,0,1
0,2.818571530078099,0,13,13,13,0,0,1,1,0,0,0,0.2091428706770799,0.16460001421093387,0,0,0,0,1,0,1
-26,8.0,2,220,274,317,16,55,113,209,25,0,0,-47.51954068048839,-47.53498945291597,27,0,0,0,1,0,1
-3,8.0,0,24,40,49,3,6,19,33,4,0,0,0.7927427622134643,0.7627427622134643,3,0,0,0,1,0,1
-3,8.0,0,24,40,49,3,7,20,33,4,0,0,0.8022120791594283,0.7722120791594282,3,0,0,0,1,0,1
2,8.0,2,27,49,64,3,15,36,54,8,0,0,0.8114163660104111,0.7754997422946381,3,0,0,0,1,0,1
-3,7.283839337416914,0,22,37,45,2,5,16,28,4,0,0,0.6900287260115554,0.6576415238029452,3,0,0,0,1,0,1
0,6.680593057549064,0,4,5,7,0,2,2,2,1,0,0,0.5524573288964096,0.4634523867501673,0,0,0,0,1,0,1
25,8.0,3,2538,2550,2561,9,43,78,107,11,0,0,0.9946278457338441,0.9419417686007662,0,0,0,0,1,0,1
0,7.968635395715017,0,2,3,5,0,2,2,2,1,0,0,0.6769680882524517,0.5772294599548264,0,0,0,0,1,0,1
0,8.0,1,25,38,47,6,11,24,38,1,0,0,0.9074455267416347,0.8774455267416347,1,0,0,0,1,0,1
0,8.863856842025385,0,1,1,3,0,1,2,2,1,0,0,0.7707049684126653,0.7182170947240614,0,0,0,0,1,0,1
-26,8.0,1,465,586,694,34,121,283,437,64,0,0,-74.14916007129253,-74.14916007129253,42,0,0,0,1,0,1
8,4.319368631566002,0,13,23,33,9,24,39,51,2,0,0,0.9822687712281133,0.9706719280702832,0,0,0,0,1,0,1
-1,8.0,1,498,642,775,42,140,355,483,75,0,0,-51.53733929803158,-51.53733929803158,30,0,0,0,1,0,1
9,5.683554734222602,0,5,16,23,8,19,35,53,4,0,0,0.9715822263288869,0.9593037105481449,0,0,0,0,1,0,1
7,8.0,2,38,60,96,10,44,81,108,5,0,0,0.9879848240144793,0.9758937681013552,0,0,0,0,1,0,1
-11,8.0,0,2094,2138,2174,16,66,129,225,27,0,0,-43.97583133739885,-44.00334342173015,25,0,0,0,1,0,1
-1,10.333407175262291,0,12,21,26,1,4,10,17,2,0,0,0.7991675896907786,0.7691675896907787,1,0,0,0,1,0,1
0,10.200032199094968,0,5,8,10,0,2,4,6,0,0,0,0.6904023183348377,0.6568023827330276,0,0,0,0,1,0,1
0,7.726907543944308,0,6,6,6,0,4,9,12,0,0,0,0.8617670561522033,0.87224899035638,0,0,0,0,1,0,1
55,8.0,0,675,860,1046,59,178,503,571,97,0,0,0.034511896358463634,0.03278630154054041,2,0,0,0,1,0,1
2,4.887630122882013,0,9,16,16,0,4,9,15,1,0,0,0.46426821720348177,0.6876959579873309,0,0,0,0,1,0,1
0,8.0,0,6,6,7,0,4,10,14,0,0,0,0.9039978586233212,0.8933315488527677,0,0,0,0,1,0,1
0,6.191409063222793,1,22,31,36,5,9,18,29,0,0,0,0.707754314167305,0.671725677711381,0,0,0,0,1,0,1
10,4.822276489705242,0,5,15,24,8,22,38,54,4,0,0,0.9758886175514737,0.9664810292524563,0,0,0,0,1,0,1
0,11.221903509629628,0,3,6,9,0,3,4,7,0,0,0,0.7927666228370369,0.7491499342555555,0,0,0,0,1,0,1
9,6.55559159731565,0,5,16,23,7,17,32,51,4,0,0,0.9672220420134218,0.9520367366890362,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.9556134030590937,0.9641512040787915,0,0,0,0,1,0,1
-473,11.818678503465229,334,3321,4850,6905,715,2442,3433,4556,387,0,0,0.4677881166744906,0.6873621306237413,501,0,0,0,1,0,1
29,8.0,13,41,83,124,6,55,105,145,23,0,0,0.9762414370709523,0.9167783746322449,0,0,0,0,1,0,1
0,3.221160228505406,0,16,20,22,0,1,3,6,1,0,0,0.2363628921831037,0.19043342627812176,0,0,0,0,1,0,1
46,8.0,0,481,644,804,51,153,433,494,84,0,0,0.13126061279257034,0.12614656294350915,3,0,0,0,1,0,1
-1,8.0,9,183,246,302,13,72,142,235,34,0,0,-35.723557516879325,-35.761530977061234,20,0,0,0,1,0,1
0,9.616348711826994,0,2,4,6,1,2,3,5,0,0,0,0.9034277950860552,0.8972643079677853,0,0,0,0,1,0,1
0,11.20982815987551,1,2,4,6,0,1,3,5,0,0,0,0.8476560144043571,0.833459451206847,0,0,0,0,1,0,1
19,8.0,0,526,686,841,48,155,413,521,84,0,0,-33.22994228504592,-33.22994228504592,20,0,0,0,1,0,1
-2,8.0,0,26,43,56,4,12,28,43,4,0,0,0.8087125749004245,0.7839915623868459,3,0,0,0,1,0,1
0,6.409352139610503,0,18,34,43,4,12,26,38,4,0,0,0.8283237548809482,0.8062769941828958,2,0,0,0,1,0,1
0,11.091455592221239,0,3,6,8,0,3,4,6,0,0,0,0.7882009457277434,0.7423014185916151,0,0,0,0,1,0,1
2,8.0,0,142,158,191,11,40,74,97,1,0,0,0.9903044263545487,0.988782294581805,0,0,0,1,1,0,1
38,8.0,0,407,546,682,43,129,366,418,71,0,0,0.23504162282465696,0.22588415700031966,3,0,0,0,1,0,1
0,8.508969085684045,1,5,6,6,0,3,8,11,0,0,0,0.8898206182863191,0.8772757728578988,0,0,0,0,1,0,1
26,8.0,0,535,701,863,51,160,432,533,87,0,0,-27.119235027079107,-27.119235027079107,17,0,0,0,1,0,1
28,7.596722257061032,13,39,79,119,7,54,103,141,22,0,0,0.9806721295715649,0.9247049070009546,0,0,0,0,1,0,1
18,8.0,9,35,65,94,7,39,75,106,14,0,0,0.9760725818473522,0.9278548363052954,0,0,0,0,1,0,1
3,8.0,1,20,31,39,7,13,27,44,1,0,0,0.9670296998583267,0.94,0,0,0,0,1,0,1
-46,8.0,1,749,836,908,23,93,190,355,47,0,0,-88.391478108686,-88.39678236963167,50,0,0,0,1,0,1
1,2.0,0,14,18,18,0,1,2,5,0,0,0,0.08825316211364574,0.1821519262214854,0,0,0,0,1,0,1
3,3.9351812176847796,0,10,19,19,0,4,9,16,2,0,0,0.3309253704758692,0.6257867791495106,0,0,0,0,1,0,1
11,3.416641877326618,0,5,15,24,9,26,43,56,4,0,0,0.9829167906133669,0.9781946510222782,0,0,0,0,1,0,1
0,11.34948071234162,0,3,6,9,1,2,4,7,0,0,0,0.8427681750680432,0.8192733679446271,0,0,0,0,1,0,1
4,2.0,0,13,24,24,0,4,8,15,2,0,0,0.06502943086509753,0.44341890276765267,0,0,0,0,1,0,1
3,3.4595685256725544,0,10,20,20,0,4,8,14,2,0,0,0.21082208098616395,0.5194609136756341,0,0,0,1,1,0,1
5,4.706377381363307,0,13,26,36,6,19,34,46,4,0,0,0.8907661626833454,0.8772342757765289,1,0,0,0,1,0,1
9,8.0,0,8,20,29,7,15,32,55,5,0,0,0.9611651741331788,0.9388348258668212,0,0,0,0,1,0,1
15,8.0,7,33,60,85,7,34,66,94,11,0,0,0.9749616146115934,0.9300767707768132,0,0,0,0,1,0,1
-1,6.081885284625471,0,20,36,42,2,5,16,27,4,0,0,0.5430230920140141,0.6632754113850189,2,0,0,0,1,0,1
28,8.0,13,41,81,123,7,54,104,144,22,0,0,0.9807133418185097,0.9249933927295675,0,0,0,0,1,0,1
1,8.0,0,35,52,81,11,36,66,88,0,0,0,0.9864863658996801,0.9812159147492002,0,0,0,0,1,0,1
-2,8.0,0,24,40,49,4,7,20,34,3,0,0,0.8149579640026097,0.7849579640026096,3,0,0,0,1,0,1
56,8.0,0,559,746,933,59,179,506,575,98,0,0,0.03076998016617288,0.028886103829468417,2,0,0,0,1,0,1
1,8.0,0,503,648,785,43,142,364,489,76,0,0,-48.71767068246335,-48.71767068246335,29,0,0,0,1,0,1
29,8.0,11,530,566,602,7,53,101,140,21,0,0,0.982862558534331,0.9242938378014965,0,0,0,0,1,0,1
1,8.0,1,28,41,55,8,20,37,54,0,0,0,0.9744875579270609,0.9512188948176522,0,0,0,0,1,0,1
26,8.0,6,1763,1784,1805,8,47,87,120,15,0,0,0.9900867486829986,0.935130123024498,0,0,0,0,1,0,1
1,8.0,1,31,45,64,9,25,47,65,0,0,0,0.9784804582836197,0.9612011457090495,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.859527233588299,0.8300557896408449,0,0,0,0,1,0,1
0,2.198500662817888,0,14,14,14,0,0,0,0,0,0,0,0.11918839740572919,0.06753422521558011,0,0,0,0,1,0,1
0,5.2516084877361475,1,20,27,31,4,7,14,22,0,0,0,0.5714832307217413,0.5323219256808619,0,0,0,0,1,0,1
10,2.0,0,7,18,25,7,22,36,45,3,0,0,0.6979887312103592,0.8361446003151355,0,0,0,0,1,0,1
42,8.0,7,292,405,517,32,116,300,355,60,0,0,0.5196975191365617,0.4878793036792213,1,0,0,0,1,0,1
0,8.825809414576717,0,2,3,6,0,3,3,4,1,0,0,0.7089033295101852,0.6233549942652776,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.8810166840307676,0.859987524185712,0,0,0,0,1,0,1
-3,7.660722010427073,0,23,39,48,2,5,17,30,4,0,0,0.7321139578310232,0.7009830311991134,3,0,0,0,1,0,1
10,3.099571146304081,0,11,22,36,10,32,52,65,3,0,0,0.99,0.99,0,0,0,0,1,0,1
0,8.643243604864875,1,4,4,4,0,2,6,8,0,0,0,0.8967837819756757,0.8932162180243244,0,0,0,0,1,0,1
0,8.732546149992668,0,1,1,2,0,1,2,2,0,0,0,0.9343608847502566,0.9443608847502566,0,0,0,0,1,0,1
5,8.0,0,621,635,663,11,40,73,97,2,0,0,0.9917056854697898,0.9831772581208409,0,0,0,1,1,0,1
0,8.733086099681461,0,1,1,2,0,1,2,2,0,0,0,0.9343419865111489,0.9443419865111489,0,0,0,0,1,0,1
0,7.662215612083379,0,8,10,12,0,1,2,4,0,0,0,0.5076795240700032,0.46900395529417005,0,0,0,0,1,0,1
8,4.483258966494883,0,13,24,33,9,23,39,51,2,0,0,0.9817224701116837,0.9693061752792093,0,0,0,0,1,0,1
6,5.548572628592452,0,8,20,24,4,9,20,36,3,0,0,0.5922858942888678,0.7602286594301131,0,0,0,0,1,0,1
0,4.061211832746187,0,12,13,13,0,0,1,1,0,0,0,0.2484072519577254,0.2025296756232179,0,0,0,0,1,0,1
2,8.0,0,35,51,82,11,38,70,93,1,0,0,0.9871876521206251,0.9853127535343751,0,0,0,0,1,0,1
14,2.3582923949018344,0,7,19,31,9,32,51,63,5,0,0,0.9894028460084969,0.9858199220594785,0,0,0,0,1,0,1
25,8.0,0,533,699,859,50,160,429,531,87,0,0,-28.14093739985813,-28.14093739985813,18,0,0,0,1,0,1
0,9.248399852851625,1,2,2,2,0,1,4,5,0,0,0,0.8937580007357419,0.8962419992642582,0,0,0,0,1,0,1
0,8.0,0,3,4,5,0,3,5,6,1,0,0,0.7758585052056843,0.7150733482443734,0,0,0,0,1,0,1
0,10.675233875301668,1,1,2,4,0,1,3,4,0,0,0,0.8663668143644416,0.8628621368584083,0,0,0,0,1,0,1
3,8.0,0,12,26,33,5,10,24,43,4,0,0,0.8868662518670727,0.8630171072284974,1,0,0,0,1,0,1
22,8.0,9,29,60,90,7,41,79,114,17,0,0,0.9731206834766556,0.9268793165233443,0,0,0,0,1,0,1
0,8.0,0,3,3,4,0,2,4,5,0,0,0,0.9445435612960492,0.9493914150613989,0,0,0,0,1,0,1
3,4.190182900533557,0,10,18,18,0,4,9,15,1,0,0,0.366625606074698,0.6423618885346812,0,0,0,0,1,0,1
0,2.0,0,14,15,15,0,0,0,0,0,0,0,0.09976173874599022,0.05268043910761011,0,0,0,0,1,0,1
0,5.0377452933543685,0,18,33,38,2,5,14,25,4,0,0,0.41946652638026694,0.6215098117341747,2,0,0,0,1,0,1
0,9.705480324348256,1,0,0,1,0,0,2,2,0,0,0,0.900308188647811,0.910308188647811,0,0,0,0,1,0,1
1,8.0,0,34,49,76,10,32,60,81,0,0,0,0.9840672591120303,0.9751681477800759,0,0,0,0,1,0,1
1,4.260462665745509,0,17,31,35,1,5,13,23,3,0,0,0.32748808211321856,0.5904185066298203,1,0,0,0,1,0,1
0,11.06730189141105,0,3,6,8,0,3,4,6,0,0,0,0.7873555661993867,0.7410333492990802,0,0,0,0,1,0,1
0,8.264822986321718,0,1,2,3,0,1,2,2,0,0,0,0.9507311954787399,0.9607311954787399,0,0,0,0,1,0,1
0,9.040365253749764,1,0,1,2,0,1,2,2,0,0,0,0.7892383516437252,0.7464584405999621,0,0,0,0,1,0,1
6,8.0,0,8,19,26,6,12,26,47,4,0,0,0.9369627466131122,0.9157502595927497,0,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,8,11,0,0,0,0.8907740108568036,0.8769997425709506,0,0,0,0,1,0,1
18,8.0,9,36,69,101,5,39,78,109,17,0,0,0.9110278317111047,0.8608809986095184,1,0,0,0,1,0,1
1,8.0,0,36,53,85,11,38,70,93,0,0,0,0.988313754495903,0.9857843862397573,0,0,0,0,1,0,1
0,8.854025123715077,0,1,1,2,0,1,2,2,0,0,0,0.9301091206699723,0.9401091206699723,0,0,0,0,1,0,1
0,6.234053853712749,0,5,6,7,0,1,2,2,0,0,0,0.7068810523654939,0.6992215909026215,0,0,0,0,1,0,1
0,6.881198675852962,0,7,7,7,0,3,7,9,0,0,0,0.7508264901137284,0.7333678146194148,0,0,0,0,1,0,1
2,6.022477037620171,1,21,34,39,5,11,21,34,0,0,0,0.6700756840390593,0.7949816494254791,0,0,0,0,1,0,1
-6,8.0,2,83,107,125,10,26,52,91,7,0,0,-13.25847732467858,-13.284207500533938,7,0,0,0,1,0,1
0,9.061602368317828,0,2,4,5,1,2,3,4,0,0,0,0.9228439171088759,0.9222278934256977,0,0,0,0,1,0,1
-145,8.814590856051169,72,1043,1446,1946,172,598,890,1274,123,0,0,-78.73908893286729,-78.69224995864434,151,0,0,0,1,0,1
0,10.981012571355933,1,1,3,5,0,1,3,4,0,0,0,0.8556645600025423,0.8460443085754237,0,0,0,0,1,0,1
12,2.607627315040639,0,5,15,24,9,29,45,57,4,0,0,0.9869618634247967,0.984936439041328,0,0,0,0,1,0,1
2,3.7545296212808656,0,16,30,33,1,5,12,22,3,0,0,0.2676193385182357,0.5701811848512346,1,0,0,0,1,0,1
0,8.10171913164295,0,2,3,5,0,3,3,3,1,0,0,0.6835601696075033,0.5853402544112548,0,0,0,0,1,0,1
19,4.1781153446464465,5,18,40,61,8,40,69,90,11,0,0,0.9863698077589226,0.9645886543124581,0,0,0,0,1,0,1
-2,8.0,0,24,40,48,4,8,21,34,3,0,0,0.8257136518324764,0.7957136518324763,2,0,0,0,1,0,1
0,8.136675254942347,0,1,2,3,0,1,2,2,0,0,0,0.9552163660770179,0.9652163660770179,0,0,0,0,1,0,1
3,8.0,0,13,26,33,5,10,24,42,4,0,0,0.8841282550226428,0.8601350052869924,1,0,0,0,1,0,1
3,2.0,0,13,23,23,0,3,7,14,2,0,0,0.06815496379422681,0.4082566573149484,0,0,0,0,1,0,1
3,8.0,0,38,56,91,11,41,77,101,2,0,0,0.9893365133779376,0.9853555936455632,0,0,0,0,1,0,1
0,8.0,0,2,3,5,0,3,4,4,1,0,0,0.7245432307217706,0.6427654614715858,0,0,0,0,1,0,1
-25,8.0,6,293,372,438,18,84,170,303,42,0,0,-64.17673148993384,-64.19762963066803,36,0,0,0,1,0,1
11,3.860065306452282,0,5,15,24,9,25,41,55,4,0,0,0.9806996734677386,0.9744994557795643,0,0,0,0,1,0,1
-9,8.258374577017229,22,3455,3558,3697,57,201,294,393,32,0,0,0.9670572414303034,0.9351434618215093,34,0,0,0,1,0,1
20,4.605950790948184,6,21,44,68,8,41,73,97,12,0,0,0.985656748681753,0.9595972407722712,0,0,0,0,1,0,1
0,8.729190537662456,0,1,1,3,0,1,2,2,1,0,0,0.7565650064545579,0.6966704860259929,0,0,0,0,1,0,1
0,11.369164212240257,0,4,8,11,1,3,5,8,0,0,0,0.7720564801302596,0.7717057621549674,0,0,0,0,1,0,1
0,7.820932867482082,1,25,37,45,7,13,26,40,0,0,0,0.9440352657849018,0.9134383753431754,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.9561307055111296,0.9648409406815062,0,0,0,0,1,0,1
29,8.0,11,557,593,629,7,53,101,139,21,0,0,0.9830214499934297,0.9245321749901445,0,0,0,0,1,0,1
1,8.0,1,26,38,46,8,14,27,42,0,0,0,0.9702983332542843,0.9407458331357106,0,0,0,0,1,0,1
12,3.046811710609416,0,5,15,24,9,27,44,56,4,0,0,0.984765941446953,0.9812765690782549,0,0,0,0,1,0,1
0,8.0,0,3,3,4,0,2,4,5,0,0,0,0.9445671055416147,0.9494228073888197,0,0,0,0,1,0,1
-341,10.584846638801821,226,2382,3445,4859,491,1683,2380,3203,277,0,0,-34.70840197640172,-34.55977329467061,359,0,0,0,1,0,1
