sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1112975,13,2.098795129098508,0,14,27,40,10,33,55,66,5,0,0,0.9736988036987463,0.9736988036987463,0,0,0,0,1,0,1
1113121,0,8.253454832555637,1,5,5,5,0,3,8,10,0,0,0,0.8987327258372219,0.8912672741627782,0,0,0,0,1,0,1
1112139,34,8.0,0,2561,2621,2681,25,84,208,246,36,0,0,0.6895356188851736,0.6550588379409148,1,0,0,0,1,0,1
1111652,24,8.0,0,3258,3261,3263,9,39,70,96,7,0,0,0.9988449520752105,0.9482674281128157,0,0,0,0,1,0,1
1113161,46,6.5611000558737125,0,439,587,735,48,147,406,461,77,0,0,0.23741849078083738,0.23741849078083738,2,0,0,0,1,0,1
1113119,0,7.950995832126759,0,6,6,6,0,4,9,12,0,0,0,0.8931394164977464,0.8868147290882393,0,0,0,0,1,0,1
1112998,4,2.558225104472827,0,12,24,24,0,4,9,17,2,0,0,0.1381515146261958,0.5362846317907337,0,0,0,0,1,0,1
1113052,6,5.203585048202216,0,9,21,24,4,9,19,35,3,0,0,0.5405377572303324,0.7349295702014957,0,0,0,0,1,0,1
1113189,0,9.0817088939053,1,0,1,2,0,0,2,2,0,0,0,0.9221401887133145,0.9321401887133145,0,0,0,0,1,0,1
1111652,-51,8.0,1,399,490,565,23,93,191,360,48,0,0,-92.22924295498514,-92.23603544800783,52,0,0,0,1,0,1
1113064,-2,8.0,0,21,37,46,3,6,20,34,4,0,0,0.797057791243327,0.7684818855192915,3,0,0,0,1,0,1
1113075,2,8.0,0,86,122,152,9,26,75,94,15,0,0,0.6833530204974484,0.6567288768417037,3,0,0,0,1,0,1
1112971,12,2.0,0,5,15,25,9,30,47,57,3,0,0,0.9836153780772355,0.9866360594170381,0,0,0,0,1,0,1
1113138,42,5.996098505126007,0,385,516,647,43,132,361,411,68,0,0,0.330643746654209,0.330643746654209,1,0,0,0,1,0,1
1113218,0,10.857286125986423,0,3,5,8,1,2,4,6,0,0,0,0.8599949855904752,0.841422124330611,0,0,0,0,1,0,1
1113119,1,8.0,0,6,7,8,1,5,12,18,0,0,0,0.9103469164365763,0.8986224303638135,0,0,0,0,1,0,1
1111757,-330,10.65515174921596,232,2300,3360,4786,498,1697,2380,3163,266,0,0,0.6513817900940848,0.7939666537931221,348,0,0,0,1,0,1
1113149,0,9.773886957447164,1,4,6,10,1,4,10,12,0,0,0,0.9013056521276418,0.9101750869148777,0,0,0,0,1,0,1
1113338,1,8.0,0,27,40,65,8,30,54,71,0,0,0,0.9816426460811349,0.9844284307207567,0,0,0,0,1,0,1
1113192,43,8.0,0,423,566,709,46,138,387,444,75,0,0,0.25713073143341075,0.2517738411952147,2,0,0,0,1,0,1
1112825,14,2.6649890835572325,1,9,22,36,9,33,54,67,6,0,0,0.988891684860738,0.9822417940251656,0,0,0,0,1,0,1
1112980,7,2.0,0,10,22,25,4,13,22,31,3,0,0,0.37692812278891236,0.6669836345877065,0,0,0,0,1,0,1
1111658,-169,9.032540034946113,91,1208,1692,2305,211,732,1074,1511,142,0,0,-73.31814798080279,-73.2587769287934,177,0,0,0,1,0,1
1113117,2,8.0,0,6,9,11,2,6,14,23,1,0,0,0.9185925840814803,0.9054938200679001,0,0,0,0,1,0,1
1111631,7,8.0,0,1048,1049,1050,3,13,22,30,3,0,0,0.7769753422711257,0.692127739500989,0,0,0,1,1,0,1
1111657,-125,9.142232688697375,99,3454,3909,4521,220,756,1068,1421,119,0,0,0.8543653321910847,0.8843216203999009,150,0,0,0,1,0,1
1112049,-362,11.021545078178363,264,2748,3998,5664,579,1971,2825,3728,327,0,0,0.3701392720768494,0.5438781140721052,397,0,0,0,1,0,1
1113106,7,8.0,0,7,18,25,6,12,27,48,4,0,0,0.9449830861468069,0.9241927222597967,0,0,0,0,1,0,1
1113303,0,8.0,0,14,21,34,4,15,28,37,0,0,0,0.97076555970565,0.9771770398037667,0,0,0,0,1,0,1
1111658,-152,8.879328266957874,78,1092,1519,2052,183,638,945,1345,128,0,0,-77.12890768009028,-77.0783463047402,159,0,0,0,1,0,1
1113076,53,8.0,0,843,1017,1191,56,170,477,542,92,0,0,0.09290031914176922,0.08825530318468078,2,0,0,0,1,0,1
1113157,0,10.91801087664718,1,1,3,5,0,1,3,4,0,0,0,0.8578696193173486,0.849509401784405,0,0,0,0,1,0,1
1111739,28,7.636755355945801,13,40,80,119,6,52,101,140,22,0,0,0.9243024879116895,0.8945728749162061,0,0,0,0,1,0,1
1113051,6,5.163643073391269,0,9,21,24,4,9,19,34,3,0,0,0.5345464610086902,0.732000492048693,0,0,0,0,1,0,1
1112927,4,2.256734309984548,0,12,25,25,0,4,9,17,2,0,0,0.08652921203173658,0.5034231241331273,0,0,0,1,1,0,1
1111658,29,8.0,13,41,83,125,6,55,106,147,23,0,0,0.9799217401167226,0.919911305465619,0,0,0,0,1,0,1
1113060,-3,8.10486815879392,0,22,38,47,2,5,18,30,4,0,0,0.7762920895276352,0.7483894527035135,3,0,0,0,1,0,1
1111626,2,8.0,1,5,10,16,0,8,13,17,4,0,0,0.709548319622604,0.6134880955722846,0,0,0,0,1,0,1
1111657,29,8.0,11,598,633,668,7,53,100,139,21,0,0,0.9832593886705633,0.924889083005845,0,0,0,0,1,0,1
1113042,0,5.046431389524198,0,9,9,9,0,0,0,0,0,0,0,0.4008350997155145,0.37368333513694607,0,0,0,0,1,0,1
1111657,28,8.0,10,803,835,868,7,52,98,135,20,0,0,0.9844582356911318,0.9266873535366977,0,0,0,0,1,0,1
1111624,1,8.0,0,3,6,10,0,5,7,9,2,0,0,0.6924387314799239,0.5940972290105803,0,0,0,0,1,0,1
1112981,7,2.0,0,9,15,20,5,17,26,32,2,0,0,0.5941682225857761,0.5719304822816063,0,0,0,0,1,0,1
1113352,1,8.0,0,33,47,77,10,35,65,84,0,0,0,0.985845716410582,0.9872304776070546,0,0,0,0,1,0,1
1113108,0,9.174782235506868,1,1,1,2,0,0,1,1,0,0,0,0.8085097457563033,0.8123206125226048,0,0,0,0,1,0,1
1113104,-2,9.331954993709287,0,17,29,36,2,5,14,24,3,0,0,0.7866494374213661,0.7566494374213661,2,0,0,0,1,0,1
1113040,0,4.904448809913309,0,9,9,9,0,0,0,0,0,0,0,0.3868143199789392,0.3585976860532891,0,0,0,0,1,0,1
1113057,-3,8.01672777232955,0,23,40,49,2,5,18,31,4,0,0,0.771003666339773,0.741338221786364,3,0,0,0,1,0,1
1111628,4,8.0,2,8,15,23,1,11,19,25,5,0,0,0.726620200920256,0.6328362277096234,0,0,0,0,1,0,1
1113260,0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.9569132625397347,0.9658843500529797,0,0,0,0,1,0,1
1111652,24,8.0,0,3257,3260,3262,9,39,70,96,7,0,0,0.9988386254247312,0.9482579381370968,0,0,0,0,1,0,1
1111808,13,8.0,7,33,58,81,7,32,62,89,10,0,0,0.9744588023322475,0.9310823953355051,0,0,0,0,1,0,1
1113101,-1,9.375620537220062,1,7,12,16,0,1,7,11,1,0,0,0.8525372322332038,0.850049642977605,1,0,0,0,1,0,1
1113047,-2,7.157838772013332,0,22,38,46,2,5,17,30,4,0,0,0.6703442546882443,0.7063135508805333,3,0,0,0,1,0,1
1113173,0,11.283682734857544,0,7,13,17,1,3,7,12,0,0,0,0.8110460341857193,0.7810460341857194,0,0,0,0,1,0,1
1113157,-1,10.81718984956728,0,9,17,21,1,3,9,15,1,0,0,0.805214873119591,0.775214873119591,1,0,0,0,1,0,1
1113081,1,8.0,0,15,29,37,4,9,23,40,4,0,0,0.8575010005397079,0.8321063163575873,2,0,0,0,1,0,1
1113120,1,9.748639075208263,1,0,2,3,0,1,5,8,0,0,0,0.8987976323677108,0.9050272184958348,0,0,0,0,1,0,1
1113039,0,4.855393002065312,0,9,9,10,0,0,0,0,0,0,0,0.38197005895394953,0.35338550646943934,0,0,0,0,1,0,1
1113153,31,8.0,0,347,467,583,37,110,312,358,61,0,0,0.3184015467603667,0.305996291691781,3,0,0,0,1,0,1
1113153,0,9.687053090404817,1,5,6,7,0,3,7,10,0,0,0,0.8662589381919037,0.8478236727398796,0,0,0,0,1,0,1
1112273,6,5.1053973322501776,0,3,8,14,4,16,24,29,2,0,0,0.8295544711670741,0.7777978489629045,0,0,0,0,1,0,1
1113045,2,4.647459290287055,0,9,17,17,0,4,9,15,1,0,0,0.4306443006401878,0.6720848538686586,0,0,0,0,1,0,1
1112430,-226,10.039283730985234,178,2042,2947,4135,410,1390,2075,2707,253,0,0,0.24981225704569116,0.3670710715773421,269,0,0,0,1,0,1
1113218,5,8.0,0,19,32,50,9,24,47,70,2,0,0,0.9726095206505645,0.9610158677509408,0,0,0,0,1,0,1
1111666,-314,10.60809006588744,233,2265,3318,4730,489,1682,2366,3145,269,0,0,0.6605089669287886,0.789595496705628,342,0,0,0,1,0,1
1111812,13,8.0,7,32,57,80,7,32,61,87,10,0,0,0.9742992471264551,0.9314015057470897,0,0,0,0,1,0,1
1113111,0,8.0,0,8,11,12,0,4,10,14,0,0,1,0.8809537093871217,0.8680235108312943,0,0,0,0,1,0,1
1111723,0,8.0,0,9,14,18,2,6,10,15,1,0,0,0.7751664142646604,0.6981376177078542,0,0,0,0,1,0,1
1111765,18,8.0,9,35,65,94,7,39,75,106,14,0,0,0.9760507893359993,0.9278984213280013,0,0,0,0,1,0,1
1111626,0,8.0,0,2,3,5,0,3,3,3,1,0,0,0.6836015282233682,0.584470862622112,0,0,0,0,1,0,1
1112480,-12,4.234447666423956,0,162,205,241,15,56,106,180,21,0,0,-36.247070360955234,-36.247070360955234,20,0,0,0,1,0,1
1113154,31,8.0,0,349,469,586,37,110,313,360,61,0,0,0.3160615085603994,0.3037474238112929,3,0,0,0,1,0,1
1113062,-3,8.180293744526919,0,21,37,45,2,5,17,29,4,0,0,0.7808176246716152,0.7544234995621535,3,0,0,0,1,0,1
1113098,7,7.395576591749515,0,6,17,23,6,12,26,46,3,0,0,0.8693364887624273,0.8956756167282978,0,0,0,0,1,0,1
1112991,1,2.0,0,13,15,16,1,3,5,6,0,0,0,0.20302845447218754,0.15881656989197335,0,0,0,0,1,0,1
1113118,2,9.284032456465464,1,2,6,8,2,4,11,19,1,0,0,0.9150588640237087,0.9143193508706907,0,0,0,0,1,0,1
1113317,1,8.400435404660975,0,30,43,71,9,32,60,78,0,0,0,0.9699782297669512,0.9719804067902561,0,0,0,0,1,0,1
1113152,5,8.0,0,4,13,17,5,10,21,37,2,0,0,0.96,0.9479118590661615,0,0,0,0,1,0,1
1113019,0,3.2223521067016154,0,13,13,13,0,0,1,2,0,0,0,0.26298028089354875,0.2211292949382262,0,0,0,0,1,0,1
1113121,0,8.18540080322209,1,5,5,5,0,3,8,11,0,0,0,0.8990729959838896,0.8909270040161105,0,0,0,0,1,0,1
1113135,5,9.131355912943963,0,5,14,19,5,10,21,38,2,0,0,0.9204025430469612,0.8975741532646013,0,0,0,0,1,0,1
1113167,6,8.0,0,13,25,37,8,19,38,60,3,0,0,0.966647161616356,0.9510786026939267,0,0,0,0,1,0,1
1111654,-51,8.0,1,571,664,741,24,97,198,373,49,0,0,-94.26310925539099,-94.2654777007633,53,0,0,0,1,0,1
1113261,0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.9572261327117516,0.9663015102823356,0,0,0,0,1,0,1
1112990,2,2.0,0,13,15,16,1,4,7,9,0,0,0,0.23941385059131892,0.19724608938858412,0,0,0,0,1,0,1
1113080,0,7.4261471129141565,1,4,4,5,0,0,1,1,0,0,0,0.6358320274002729,0.6265281307471291,0,0,0,0,1,0,1
1112990,-25,8.596241789488001,52,1004,1405,1888,163,536,974,1208,145,0,0,0.07303961921228003,0.10732352210784002,80,0,0,0,1,0,1
1111875,-45,7.004471683709824,1,359,443,509,21,84,172,325,43,0,0,-82.56382749804919,-82.49082208818793,46,0,0,0,1,0,1
1111827,11,8.0,6,32,55,76,7,29,57,81,9,0,0,0.9737676038191119,0.9324647923617762,0,0,0,0,1,0,1
1113320,3,8.0,0,32,48,77,11,35,66,89,1,0,0,0.9846092643692134,0.9810154406153556,0,0,0,0,1,0,1
1113113,6,8.47873081697893,0,4,12,17,5,9,21,38,3,0,0,0.9432444214057375,0.9304253836604214,0,0,0,0,1,0,1
1111649,21,8.0,10,31,62,93,5,41,79,109,18,0,0,0.8995037981306416,0.8287709712147272,0,0,0,0,1,0,1
1111634,-19,8.0,0,153,188,218,8,37,74,139,19,0,0,-34.71233943712635,-34.77683347862201,19,0,0,0,1,0,1
1113093,-1,8.0,0,13,20,24,1,4,13,20,2,0,1,0.8446825368885131,0.8261721579482844,1,0,0,0,1,0,1
1113243,0,9.392229925635402,0,2,4,6,1,2,3,4,0,0,0,0.911271952602761,0.9073496533464069,0,0,0,0,1,0,1
1113030,6,4.129194673058409,0,10,22,24,3,7,16,29,3,0,0,0.37937920095876126,0.6561409426909499,0,0,0,0,1,0,1
1112334,5,5.667918785999394,1,17,29,37,8,20,35,48,1,0,0,0.9777736040466687,0.9594340101166717,0,0,0,0,1,0,1
1111668,-434,11.515932361055953,309,3039,4443,6333,657,2248,3152,4188,355,0,0,0.5492982857706457,0.7442033819472023,461,0,0,0,1,0,1
1113116,3,9.044168088387943,1,2,8,11,3,6,14,24,1,0,0,0.923454116906422,0.9191166382322411,0,0,0,0,1,0,1
1113239,0,8.38821765023642,0,1,2,3,0,1,2,2,0,0,0,0.9464123822417252,0.9564123822417252,0,0,0,0,1,0,1
1113082,-2,8.0,0,16,27,32,1,5,15,24,3,0,1,0.8212491165531581,0.7991335960228747,2,0,0,0,1,0,1
1111654,-53,8.0,1,482,578,657,24,98,202,381,51,0,0,-97.20219923564552,-97.2030981360277,55,0,0,0,1,0,1
1113122,6,8.540387624496908,0,5,15,21,6,11,24,44,3,0,0,0.9410864331426082,0.9197354640813659,0,0,0,0,1,0,1
1113024,0,5.212665853070549,0,18,34,38,2,5,14,25,4,0,0,0.44016545928001505,0.6285066341228219,2,0,0,0,1,0,1
1111721,23,8.0,11,38,73,107,7,46,88,123,18,0,0,0.9776777546696613,0.9246444906606773,0,0,0,0,1,0,1
1113116,0,7.835152463361197,0,5,6,6,0,4,10,13,0,0,0,0.9024727130495821,0.8927474589439801,0,0,0,0,1,0,1
1113021,11,4.148800469771951,0,5,15,24,8,24,40,55,4,0,0,0.9792559976511402,0.9720933294185671,0,0,0,0,1,0,1
1113113,6,8.49632278868029,0,4,12,17,5,9,21,38,3,0,0,0.9426287023961899,0.9300735442263942,0,0,0,0,1,0,1
1113062,-2,8.0,0,22,38,47,3,6,19,33,4,0,0,0.7899921968682372,0.761044417756039,3,0,0,0,1,0,1
1111657,-3,8.0,9,193,257,313,14,73,145,241,34,0,0,-38.173808356843736,-38.21031137243275,21,0,0,0,1,0,1
1113146,0,9.295368138317885,1,5,6,7,0,3,7,10,0,0,0,0.8740926372336423,0.8576157965420529,0,0,0,0,1,0,1
1113091,7,7.040152262681783,0,7,18,23,6,11,25,44,3,0,0,0.8160228394022673,0.8696111659299974,0,0,0,0,1,0,1
1111658,29,8.0,12,492,529,565,7,53,101,140,21,0,0,0.9826415342822726,0.923962301423409,0,0,0,0,1,0,1
1113136,5,9.139607949744468,0,5,14,19,5,10,21,38,2,0,0,0.9201137217589436,0.8972647018845824,0,0,0,0,1,0,1
1113079,-2,8.0,0,17,28,34,1,5,15,24,3,0,1,0.8163948318523081,0.7935324982911247,2,0,0,0,1,0,1
1111659,-205,9.752341337787826,153,3454,4151,5090,332,1139,1603,2130,179,0,0,0.7765764794320522,0.8492403730772,230,0,0,0,1,0,1
1111685,-493,11.960304046459365,346,3423,5001,7126,740,2526,3541,4703,398,0,0,0.4851372456912722,0.7128547283626857,519,0,0,0,1,0,1
1112990,1,2.0,0,13,15,16,1,4,6,7,0,0,0,0.21942504288917614,0.17613431496160176,0,0,0,0,1,0,1
1112586,17,3.7597053823882174,4,15,35,54,9,38,65,84,9,0,0,0.9870671576960196,0.9694701038721375,0,0,0,0,1,0,1
1113073,7,6.218924325810386,0,8,19,23,5,10,22,40,3,0,0,0.6928386488715579,0.8093877838927617,0,0,0,0,1,0,1
1111652,14,8.0,0,3078,3090,3100,11,46,85,129,12,0,0,-11.468852048925804,-11.512617622901343,7,0,0,0,1,0,1
1113099,7,7.436389548018552,0,6,17,23,6,12,26,46,3,0,0,0.8754584322027827,0.8986685668546938,0,0,0,0,1,0,1
1111988,23,6.511165405902048,10,34,69,101,5,43,82,115,18,0,0,0.7517120289049808,0.8157815784131435,0,0,0,0,1,0,1
1111655,-52,8.0,2,417,514,593,24,98,202,380,51,0,0,-96.34070772495178,-96.34230361949572,54,0,0,0,1,0,1
1113064,-3,8.223041092192005,0,21,36,44,2,5,17,28,4,0,0,0.7833824655315204,0.7578432873753604,3,0,0,0,1,0,1
1111873,-10,8.0,2,107,136,159,11,31,63,111,10,0,0,-19.3060496873144,-19.329965047016117,11,0,0,0,1,0,1
1113287,32,8.0,0,332,445,565,38,119,317,366,55,0,0,0.4484735915697374,0.4484735915697374,1,0,0,0,1,0,1
1111971,24,6.589173525977311,10,35,70,102,5,44,84,117,19,0,0,0.7636732739831877,0.8212421468184118,0,0,0,0,1,0,1
1111719,-51,7.705386552402185,1,407,500,577,24,96,197,370,49,0,0,-94.09026689578242,-94.09026689578242,53,0,0,0,1,0,1
1113326,1,8.0,0,23,34,54,7,25,46,59,0,0,0,0.9779435483656762,0.9819623655771175,0,0,0,0,1,0,1
1112974,13,2.075173075875445,0,12,24,36,10,32,53,64,5,0,0,0.9775964424805516,0.9775964424805516,0,0,0,0,1,0,1
1113245,0,9.29548970457274,0,2,4,5,1,2,3,4,0,0,0,0.9146578603399541,0.9117029632942267,0,0,0,0,1,0,1
1113283,3,8.0,0,27,42,67,10,31,59,82,1,0,0,0.9803435921432583,0.9739059869054304,0,0,0,0,1,0,1
1113177,6,8.0,0,14,26,40,8,20,40,62,3,0,0,0.967790393291538,0.9529839888192301,0,0,0,0,1,0,1
1113145,4,9.565289311028055,0,5,13,17,4,9,18,33,2,0,0,0.905214874114018,0.881301650836448,0,0,0,0,1,0,1
1112088,24,6.036577935376754,9,29,61,92,7,47,87,118,17,0,0,0.9832723701077054,0.9429065907539379,0,0,0,0,1,0,1
1113076,-2,8.609426596976567,0,16,28,35,2,4,13,22,3,0,0,0.8065655958185941,0.7887541277581254,2,0,0,0,1,0,1
1113053,-3,7.633864360021858,0,23,39,47,2,5,17,30,4,0,0,0.7291148535357741,0.6978944014025136,3,0,0,0,1,0,1
1113202,52,7.503596861235547,0,529,706,882,56,169,476,541,92,0,0,0.004964031387644529,0.04136692823037108,2,0,0,0,1,0,1
1112746,4,3.0530533161559648,0,11,21,22,0,4,8,15,2,0,0,0.16881550933611633,0.5140407108820795,0,0,0,1,1,0,1
1113120,0,7.99752108858218,0,5,6,6,0,4,9,12,0,0,0,0.9000371836712673,0.890041315190297,0,0,0,0,1,0,1
1113325,1,8.0,0,23,33,54,7,25,45,59,0,0,0,0.9777078372206182,0.9818052248137454,0,0,0,0,1,0,1
1111664,-345,10.826208711590727,247,3453,4578,6092,530,1813,2543,3379,285,0,0,0.6396583892721822,0.7874929990835331,371,0,0,0,1,0,1
1113258,0,8.558159905281478,0,2,3,4,1,2,3,3,0,0,0,0.9404644033151482,0.9448828042623334,0,0,0,0,1,0,1
1112485,19,4.221856863368888,5,18,40,62,8,40,69,91,11,0,0,0.9862969052277185,0.9640783365940296,0,0,0,0,1,0,1
1113114,0,9.754699162479296,1,2,5,7,0,0,4,5,0,0,0,0.8752819497487578,0.8803759329983437,0,0,0,0,1,0,1
1113129,0,9.93939796703117,1,1,1,3,0,1,4,4,0,0,0,0.8930301016484415,0.9027270914835974,0,0,0,0,1,0,1
1111665,-371,10.851177695522535,250,2583,3746,5297,539,1846,2604,3493,300,0,0,-28.084082768115728,-27.920140050623182,390,0,0,0,1,0,1
1113356,1,8.0,0,34,49,80,10,37,67,88,0,0,0,0.9869650572447751,0.98797670482985,0,0,0,0,1,0,1
1111656,-17,8.0,7,259,333,396,17,80,162,282,39,0,0,-55.36364556396216,-55.3898326140338,31,0,0,0,1,0,1
1111654,-51,8.0,1,581,674,750,24,96,198,372,49,0,0,-93.94154500826714,-93.94407423576301,53,0,0,0,1,0,1
1111634,-20,8.0,0,157,194,224,9,38,76,143,20,0,0,-35.74535435398967,-35.8088120643087,20,0,0,0,1,0,1
1113114,5,8.70496068101576,0,3,11,15,4,8,18,33,2,0,0,0.9353263761644485,0.9259007863796848,0,0,0,0,1,0,1
1112967,-34,8.656267058218365,57,1047,1469,1981,173,572,1019,1270,150,0,0,0.08039271463174974,0.11812807047930574,88,0,0,0,1,0,1
1113074,2,8.0,0,82,118,146,9,24,71,91,15,0,0,0.6884376599683915,0.6616154134761164,3,0,0,0,1,0,1
1112437,2,5.11506904286295,1,19,32,36,4,9,18,30,1,0,0,0.5324521381675473,0.7284383964766162,0,0,0,0,1,0,1
1113020,3,3.5528541179417727,0,11,20,20,0,4,9,16,2,0,0,0.2773995765118482,0.6009355176662152,0,0,0,0,1,0,1
1111634,-19,8.0,0,154,189,219,8,37,75,140,19,0,0,-34.91466219792684,-34.97895326715042,19,0,0,0,1,0,1
1112997,5,2.567946223399532,0,12,25,25,1,5,11,21,3,0,0,0.14519193350992987,0.5416493897159657,0,0,0,0,1,0,1
1113060,-3,8.0,0,23,39,47,2,5,18,30,4,0,1,0.7771378274288903,0.7482359547256426,3,0,0,0,1,0,1
1112986,4,2.0,0,13,25,25,0,4,9,17,2,0,0,0.06099659298671334,0.4887883288994749,0,0,0,0,1,0,1
1111811,-22,8.0,2,197,246,285,15,50,103,189,22,0,0,-41.74726378555512,-41.764444760712,23,0,0,0,1,0,1
1113362,1,8.0,0,36,53,85,11,39,72,94,0,0,0,0.9888963893455599,0.9892642595637066,0,0,0,0,1,0,1
1112976,9,2.0,0,8,19,25,6,21,33,42,3,0,0,0.6394228134372117,0.8052872888002514,0,0,0,0,1,0,1
1113326,1,8.94038015185173,0,30,43,70,9,32,58,76,0,0,0,0.9500338435463015,0.9429809924074135,0,0,0,0,1,0,1
1111656,-18,8.0,7,264,338,402,17,81,163,285,40,0,0,-56.63550781800273,-56.66093159806794,32,0,0,0,1,0,1
1113107,7,8.0,0,7,18,24,6,12,27,48,4,0,0,0.946287776013865,0.9255660800145947,0,0,0,0,1,0,1
1112788,3,2.8301531961353827,0,63,85,105,12,40,69,103,10,0,0,-12.844503013596167,-12.844503013596167,7,0,0,0,1,0,1
1113243,0,9.431634286159303,0,2,4,6,1,2,3,4,0,0,0,0.9098927999844243,0.9055764571228313,0,0,0,0,1,0,1
1111666,-328,10.707199473112409,241,2349,3440,4905,507,1743,2452,3259,279,0,0,0.6483680645437299,0.7846400263443796,355,0,0,0,1,0,1
1113062,-3,8.165769416260312,0,23,39,48,2,5,18,31,4,0,0,0.7720721177032539,0.7420721177032539,3,0,0,0,1,0,1
1113045,-3,6.950351488865198,0,22,36,43,2,4,15,26,4,0,0,0.6527892495899471,0.6192904212194977,3,0,0,0,1,0,1
1111647,-42,8.0,1,332,408,470,19,78,159,300,40,0,0,-76.58979441748191,-76.6122765659395,43,0,0,0,1,0,1
1113174,0,11.304606862355204,0,7,12,16,1,3,7,12,0,0,0,0.81130758577944,0.78130758577944,0,0,0,0,1,0,1
1113087,-2,8.0,0,15,24,28,1,5,14,22,2,0,1,0.8328265809704212,0.8124922088120243,2,0,0,0,1,0,1
1113065,-3,8.0,0,21,36,43,2,5,17,29,4,0,1,0.7882279428225839,0.761032241718366,3,0,0,0,1,0,1
1113241,0,9.535790768870505,0,2,4,6,1,2,3,4,0,0,0,0.9062473230895323,0.9008894154008272,0,0,0,0,1,0,1
1112439,40,8.0,0,2011,2107,2203,35,111,294,341,54,0,0,0.4983967343879737,0.47347689766857504,2,0,0,0,1,0,1
1113061,0,6.207554607036061,1,7,7,7,0,0,1,1,0,0,0,0.5154960174448111,0.49705267699758154,0,0,0,0,1,0,1
1113267,0,8.0,0,2,3,4,1,2,3,3,0,0,0,0.96,0.9698329902248471,0,0,0,0,1,0,1
1113144,0,10.592777654189087,1,1,2,3,0,0,2,3,0,0,0,0.869252782103382,0.8673972290196003,0,0,0,0,1,0,1
1113229,0,8.0,0,20,27,42,5,20,38,49,0,0,0,0.9397402971193876,0.9341558856882084,0,0,0,0,1,0,1
1113116,3,9.011405835698213,1,2,8,11,3,6,14,25,1,0,0,0.9246007957505625,0.9197718832860358,0,0,0,0,1,0,1
1113031,0,4.3730998138439805,0,10,10,10,0,0,0,0,0,0,0,0.33434360661709306,0.3021418552209229,0,0,0,0,1,0,1
1111808,0,8.0,1,16,24,29,4,9,17,26,0,0,0,0.8555395908004788,0.7979112161661116,0,0,0,0,1,0,1
1111659,29,8.0,13,41,83,125,7,55,106,147,23,0,0,0.9799796550242498,0.9200406899515005,0,0,0,0,1,0,1
1111656,-25,8.0,6,294,372,439,18,84,171,304,42,0,0,-64.38721949547448,-64.40799131814174,36,0,0,0,1,0,1
1113213,0,11.162318730042456,0,3,6,8,1,2,4,6,0,0,0,0.849318844448514,0.8276956571480896,0,0,0,0,1,0,1
1113120,0,9.942070539856548,1,0,1,2,0,0,2,2,0,0,0,0.8865242323913929,0.8953656431885239,0,0,0,0,1,0,1
1112989,2,2.0,0,13,21,21,0,2,5,10,1,0,0,0.07628415454546937,0.31680326136346965,0,0,0,0,1,0,1
1111823,-202,9.627081495397672,143,1419,2074,2951,308,1045,1469,1955,163,0,0,0.7747502205522794,0.850510517753128,213,0,0,0,1,0,1
1111761,18,8.0,9,35,66,95,7,40,76,107,14,0,0,0.9762000776247541,0.9275998447504916,0,0,0,0,1,0,1
1113131,0,8.0,0,5,5,5,0,3,8,11,0,0,0,0.9044151383115794,0.8958868510821059,0,0,0,0,1,0,1
1111871,0,8.0,1,21,31,38,6,11,22,34,0,0,0,0.9156038582421022,0.8724737550591614,0,0,0,0,1,0,1
1112842,4,2.815809595549906,0,14,27,28,1,6,12,21,2,0,0,0.1837311219917358,0.5598260370069932,0,0,0,0,1,0,1
1113010,1,4.047444064925754,0,16,31,34,1,5,13,22,3,0,0,0.3022808810162143,0.5818977625970302,1,0,0,0,1,0,1
1113179,0,8.0,0,4,4,5,0,3,6,8,0,0,0,0.9239655479183028,0.9219540638910704,0,0,0,0,1,0,1
1111679,0,8.0,0,6,9,12,1,5,7,10,1,0,0,0.7335111975559718,0.646427693517758,0,0,0,0,1,0,1
1111655,27,8.0,7,1733,1754,1775,8,47,87,120,15,0,0,0.9899085772755774,0.934862865913366,0,0,0,0,1,0,1
1111627,3,8.0,1,6,12,19,0,9,15,20,4,0,0,0.7160526126700083,0.620859627692676,0,0,0,0,1,0,1
1113005,6,4.400044576242269,0,12,25,35,7,20,36,47,4,0,0,0.9019983655377835,0.8899981426565722,1,0,0,0,1,0,1
1112980,8,2.0,0,9,21,25,4,15,24,33,3,0,0,0.41891689724126735,0.689106752309915,0,0,0,0,1,0,1
1113181,0,8.0,0,13,18,26,2,13,25,33,0,0,0,0.9223507604688325,0.9148341782987027,0,0,0,0,1,0,1
1112691,-1,3.275309571437278,0,94,123,148,13,45,81,127,14,0,0,-20.263034008002236,-20.263034008002236,11,0,0,0,1,0,1
1111655,-48,8.0,2,396,490,567,23,96,197,367,49,0,0,-90.9537947579343,-90.95862344681733,51,0,0,0,1,0,1
1113105,0,7.325310214277592,0,6,8,8,0,4,9,12,0,0,0,0.8055434299988629,0.8461451639280435,0,0,0,0,1,0,1
